name	name_type	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Sano, T."	personal				NCSU	Dspace	1840.20/8
"Sanov, I. N."	personal				NCSU	Dspace	1840.20/8
"Santago, Peter, III"	personal				NCSU	Dspace	1840.20/8
"Santhakumar, S."	personal				NCSU	Dspace	1840.20/8
"Santiago, Alberto J."	personal				NCSU	Dspace	1840.20/8
"Santoro, E."	personal				NCSU	Dspace	1840.20/8
"Santos, S.H. De C."	personal				NCSU	Dspace	1840.20/8
"Santos, Thomas"	personal				NCSU	Dspace	1840.20/8
"Santoso, I."	personal				NCSU	Dspace	1840.20/8
"San-Vicente, Jose-Luis"	personal				NCSU	Dspace	1840.20/8
"Sanzi, H.C."	personal				NCSU	Dspace	1840.20/8
"Sappington, J. Mark"	personal				NCSU	Dspace	1840.20/8
"Saragoni, G.R."	personal				NCSU	Dspace	1840.20/8
"Sarajoughian, Hessam S."	personal				NCSU	Dspace	1840.20/8
"Sargent, R.G."	personal				NCSU	Dspace	1840.20/8
"Sargent, Robert G."	personal				NCSU	Dspace	1840.20/8
"Sargent, Robert gG."	personal				NCSU	Dspace	1840.20/8
"Sargent, Robert T."	personal				NCSU	Dspace	1840.20/8
"Sarhan, Ahmed E."	personal				NCSU	Dspace	1840.20/8
"Sarkar, Abhik"	personal				NCSU	Dspace	1840.20/8
"Sarkar, B.E."	personal				NCSU	Dspace	1840.20/8
"Sarma, R. S. S."	personal				NCSU	Dspace	1840.20/8
"Sarosky, T."	personal				NCSU	Dspace	1840.20/8
"Sasaki, N."	personal				NCSU	Dspace	1840.20/8
"Sasaki, T."	personal				NCSU	Dspace	1840.20/8
"Sasaki, Youichi"	personal				NCSU	Dspace	1840.20/8
"Sastry, A. R. K."	personal				NCSU	Dspace	1840.20/8
"Sathe, Yashwant S."	personal				NCSU	Dspace	1840.20/8
"Sato, K."	personal				NCSU	Dspace	1840.20/8
"Sato, M."	personal				NCSU	Dspace	1840.20/8
"Sato, R."	personal				NCSU	Dspace	1840.20/8
"Sato, T."	personal				NCSU	Dspace	1840.20/8
"Sato, Y."	personal				NCSU	Dspace	1840.20/8
"Sato, Yoshinobu"	personal				NCSU	Dspace	1840.20/8
"Satoh, K."	personal				NCSU	Dspace	1840.20/8
"Satoh, R."	personal				NCSU	Dspace	1840.20/8
"Satoh, Y."	personal				NCSU	Dspace	1840.20/8
"Takahashi, Satoru"	personal				NCSU	Dspace	1840.20/8
"Satou, H."	personal				NCSU	Dspace	1840.20/8
"Satten, Glen A."	personal				NCSU	Dspace	1840.20/8
"Satyanarayanan, Mahadev"	personal				NCSU	Dspace	1840.20/8
"Saucier, Walter J."	personal				NCSU	Dspace	1840.20/8
"Sauer, Mary M."	personal				NCSU	Dspace	1840.20/8
"Saulnier, Emilie"	personal				NCSU	Dspace	1840.20/8
"Sautin, J. F."	personal				NCSU	Dspace	1840.20/8
"Savage, Carla D."	personal				NCSU	Dspace	1840.20/8
"Savage, Eric L."	personal				NCSU	Dspace	1840.20/8
"Savaidis, Alexander"	personal				NCSU	Dspace	1840.20/8
"Savaidis, Georg"	personal				NCSU	Dspace	1840.20/8
"Savastano Jr., H."	personal				NCSU	Dspace	1840.20/8
"Savi, M.A."	personal				NCSU	Dspace	1840.20/8
"Savoldelli, D."	personal				NCSU	Dspace	1840.20/8
"Savory, Paul A."	personal				NCSU	Dspace	1840.20/8
"Savoy, Paul A."	personal				NCSU	Dspace	1840.20/8
"Sawamoto, Y."	personal				NCSU	Dspace	1840.20/8
"Sawant, Amit P."	personal				NCSU	Dspace	1840.20/8
"Sawhney, A."	personal				NCSU	Dspace	1840.20/8
"Sawhney, Anil"	personal				NCSU	Dspace	1840.20/8
"Sawyer, Christopher"	personal				NCSU	Dspace	1840.20/8
"Sawyer, John"	personal				NCSU	Dspace	1840.20/8
"Sawyers, William A."	personal				NCSU	Dspace	1840.20/8
"Saxena, Sanjay"	personal				NCSU	Dspace	1840.20/8
"Saxon, Charles S."	personal				NCSU	Dspace	1840.20/8
"Sbeity, Ihab"	personal				NCSU	Dspace	1840.20/8
"Scandian, C."	personal				NCSU	Dspace	1840.20/8
"Scarpino, Frank"	personal				NCSU	Dspace	1840.20/8
"Scarsini, M."	personal				NCSU	Dspace	1840.20/8
"Schaaf, J.C."	personal				NCSU	Dspace	1840.20/8
"Schaaf, James C., Jr."	personal				NCSU	Dspace	1840.20/8
"Schaaf, Manfred"	personal				NCSU	Dspace	1840.20/8
"Schaalje, Bruce"	personal				NCSU	Dspace	1840.20/8
"Schachtman, Richard H."	personal				NCSU	Dspace	1840.20/8
"Schaefer, David"	personal				NCSU	Dspace	1840.20/8
"Schaefer, Lisa A."	personal				NCSU	Dspace	1840.20/8
"Schaefer, Roland"	personal				NCSU	Dspace	1840.20/8
"Schaeffer, D. G."	personal				NCSU	Dspace	1840.20/8
"Schafer, Daniel E."	personal				NCSU	Dspace	1840.20/8
"Schaich, Barbara"	personal				NCSU	Dspace	1840.20/8
"Schalk, Manfred"	personal				NCSU	Dspace	1840.20/8
"Schaller, Amanda"	personal				NCSU	Dspace	1840.20/8
"Schappelle, Robert H."	personal				NCSU	Dspace	1840.20/8
"Schatz, Nancy"	personal				NCSU	Dspace	1840.20/8
"Schedler, Gerald S."	personal				NCSU	Dspace	1840.20/8
"Schefflet; M.. Weiss, F-P."	personal				NCSU	Dspace	1840.20/8
"Scheid, Francis"	personal				NCSU	Dspace	1840.20/8
"Scheithauer, R."	personal				NCSU	Dspace	1840.20/8
"Schelasin, Roland E. A."	personal				NCSU	Dspace	1840.20/8
"Schengili, J. J."	personal				NCSU	Dspace	1840.20/8
"Schenkel, Tim"	personal				NCSU	Dspace	1840.20/8
"Scher, Julian M."	personal				NCSU	Dspace	1840.20/8
"Scherer, William T."	personal				NCSU	Dspace	1840.20/8
"Schertel, Eric R."	personal				NCSU	Dspace	1840.20/8
"Schey, H. M."	personal				NCSU	Dspace	1840.20/8
"Schier, James"	personal				NCSU	Dspace	1840.20/8
"Schiess, Cindy"	personal				NCSU	Dspace	1840.20/8
"Schillberg, Horst W."	personal				NCSU	Dspace	1840.20/8
"Schilling, Axel"	personal				NCSU	Dspace	1840.20/8
"Schimmelpfennig, K."	personal				NCSU	Dspace	1840.20/8
"Schinke, B."	personal				NCSU	Dspace	1840.20/8
"Schlagheck, Ronald A."	personal				NCSU	Dspace	1840.20/8
"Schlender, Blair H."	personal				NCSU	Dspace	1840.20/8
"Schlesinger, Steven J."	personal				NCSU	Dspace	1840.20/8
"Schleusner, Douglas"	personal				NCSU	Dspace	1840.20/8
"Schlosser, Paul M."	personal				NCSU	Dspace	1840.20/8
"Schlotthauer, Joel"	personal				NCSU	Dspace	1840.20/8
"Schlund, Herbert"	personal				NCSU	Dspace	1840.20/8
"Schmeiser, B.W."	personal				NCSU	Dspace	1840.20/8
"Schmeiser, Bruce"	personal				NCSU	Dspace	1840.20/8
"Schmeiser, Bruce W."	personal				NCSU	Dspace	1840.20/8
"Schmeisher, Bruce"	personal				NCSU	Dspace	1840.20/8
"Schmidt, Amelia"	personal				NCSU	Dspace	1840.20/8
"Schmidt, J. W."	personal				NCSU	Dspace	1840.20/8
"Schmidt, J. William"	personal				NCSU	Dspace	1840.20/8
"Schmidt, J. Williams"	personal				NCSU	Dspace	1840.20/8
"Schmidt, J.W."	personal				NCSU	Dspace	1840.20/8
"Schmidt, M.F."	personal				NCSU	Dspace	1840.20/8
"Schmidt, P.H."	personal				NCSU	Dspace	1840.20/8
"Schmidt-Plutka, A."	personal				NCSU	Dspace	1840.20/8
"Schmig, Alexander K."	personal				NCSU	Dspace	1840.20/8
"Schmitt,   Rolf"	personal				NCSU	Dspace	1840.20/8
"Schmitt, W."	personal				NCSU	Dspace	1840.20/8
"Schmitz, Kurt"	personal				NCSU	Dspace	1840.20/8
"Schnare, David W."	personal				NCSU	Dspace	1840.20/8
"Schneider, Lowell S."	personal				NCSU	Dspace	1840.20/8
"Schneider, U."	personal				NCSU	Dspace	1840.20/8
"Schneiser, Bruce N."	personal				NCSU	Dspace	1840.20/8
"Schoeckle, F."	personal				NCSU	Dspace	1840.20/8
"Schoeneberger, Philip J."	personal				NCSU	Dspace	1840.20/8
"Schoenfelder, Carol"	personal				NCSU	Dspace	1840.20/8
"Schoenfelder, John R."	personal				NCSU	Dspace	1840.20/8
"Schofield, Thomas John"	personal				NCSU	Dspace	1840.20/8
"Schon, Stephen J."	personal				NCSU	Dspace	1840.20/8
"Schonfeld, Warren Hal"	personal				NCSU	Dspace	1840.20/8
"Schooley, Ray W."	personal				NCSU	Dspace	1840.20/8
"Schott, H."	personal				NCSU	Dspace	1840.20/8
"Schoulguine, P."	personal				NCSU	Dspace	1840.20/8
"Schrader, B. P."	personal				NCSU	Dspace	1840.20/8
"Schrag, Robert L."	personal				NCSU	Dspace	1840.20/8
"Schrage, Linus"	personal				NCSU	Dspace	1840.20/8
"Schrammel, D."	personal				NCSU	Dspace	1840.20/8
"Schreiber, Friedrich"	personal				NCSU	Dspace	1840.20/8
"Schreiber, H."	personal				NCSU	Dspace	1840.20/8
"Schreibman, Sheri L."	personal				NCSU	Dspace	1840.20/8
"Schriber, T. J."	personal				NCSU	Dspace	1840.20/8
"Schriber, T.J."	personal				NCSU	Dspace	1840.20/8
"Schriber, Thomas J."	personal				NCSU	Dspace	1840.20/8
"Schroeder, Gene J."	personal				NCSU	Dspace	1840.20/8
"Schroeder, James E."	personal				NCSU	Dspace	1840.20/8
"Schroer, B. J."	personal				NCSU	Dspace	1840.20/8
"Schroer, B.J."	personal				NCSU	Dspace	1840.20/8
"Schroer, Bernard J."	personal				NCSU	Dspace	1840.20/8
"Schroeter, Jeffry D."	personal				NCSU	Dspace	1840.20/8
"Schruben, L."	personal				NCSU	Dspace	1840.20/8
"Schruben, L.W."	personal				NCSU	Dspace	1840.20/8
"Schruben, Lee"	personal				NCSU	Dspace	1840.20/8
"Schruben, Lee W."	personal				NCSU	Dspace	1840.20/8
"Schubert, F."	personal				NCSU	Dspace	1840.20/8
"Schuermann, Allen C."	personal				NCSU	Dspace	1840.20/8
"Schuetz, Werner"	personal				NCSU	Dspace	1840.20/8
"Schukin, A."	personal				NCSU	Dspace	1840.20/8
"Schuler, X."	personal				NCSU	Dspace	1840.20/8
"Schulman, Michael D."	personal				NCSU	Dspace	1840.20/8
"Schultz, R."	personal				NCSU	Dspace	1840.20/8
"Schultz, Randall L."	personal				NCSU	Dspace	1840.20/8
"Schultz, Rodney E."	personal				NCSU	Dspace	1840.20/8
"Schulz, Jeffrey B."	personal				NCSU	Dspace	1840.20/8
"Schulz, R."	personal				NCSU	Dspace	1840.20/8
"Schulz, Roland"	personal				NCSU	Dspace	1840.20/8
"Schulz, U."	personal				NCSU	Dspace	1840.20/8
"Schulze, M. R."	personal				NCSU	Dspace	1840.20/8
"Schulze, T."	personal				NCSU	Dspace	1840.20/8
"Schulze, Thomas"	personal				NCSU	Dspace	1840.20/8
"Schumer, William"	personal				NCSU	Dspace	1840.20/8
"Schupbach, Jason"	personal				NCSU	Dspace	1840.20/8
"Schuppe, T.F."	personal				NCSU	Dspace	1840.20/8
"Schuppe, Thomas F."	personal				NCSU	Dspace	1840.20/8
"Schuppe, Thomas F., Jr."	personal				NCSU	Dspace	1840.20/8
"Schuppe, Tom"	personal				NCSU	Dspace	1840.20/8
"Schuster, Edmund W."	personal				NCSU	Dspace	1840.20/8
"Schuster, I."	personal				NCSU	Dspace	1840.20/8
"Schutz, W."	personal				NCSU	Dspace	1840.20/8
"Schutz, W. M."	personal				NCSU	Dspace	1840.20/8
"Schutzenberger, Marcel Paul"	personal				NCSU	Dspace	1840.20/8
"Schwarte, J."	personal				NCSU	Dspace	1840.20/8
"Schwartz, Grace"	personal				NCSU	Dspace	1840.20/8
"Schwartz, J."	personal				NCSU	Dspace	1840.20/8
"Schwartz, Th."	personal				NCSU	Dspace	1840.20/8
"Schwarz, Carl J."	personal				NCSU	Dspace	1840.20/8
"Schwarz, Ronald A."	personal				NCSU	Dspace	1840.20/8
"Schwefel, H.P"	personal				NCSU	Dspace	1840.20/8
"Schwefel, Hans-Paul"	personal				NCSU	Dspace	1840.20/8
"Schweitz, Eric A."	personal				NCSU	Dspace	1840.20/8
"Schweizer, P. E."	personal				NCSU	Dspace	1840.20/8
"Schweizer, Philipp F."	personal				NCSU	Dspace	1840.20/8
"Schwetman, H."	personal				NCSU	Dspace	1840.20/8
"Schwetman, H.D."	personal				NCSU	Dspace	1840.20/8
"Schwetman, Herb"	personal				NCSU	Dspace	1840.20/8
"Schwetman, Herbert D."	personal				NCSU	Dspace	1840.20/8
"Scliffet, L."	personal				NCSU	Dspace	1840.20/8
"Scoggins, Mark"	personal				NCSU	Dspace	1840.20/8
"Scoggins, Sophia"	personal				NCSU	Dspace	1840.20/8
"Scott, A. J."	personal				NCSU	Dspace	1840.20/8
"Scott, Cheryl S."	personal				NCSU	Dspace	1840.20/8
"Scott, Clifton"	personal				NCSU	Dspace	1840.20/8
"Scott, E. Marian"	personal				NCSU	Dspace	1840.20/8
"Scott, H.A."	personal				NCSU	Dspace	1840.20/8
"Scott, Jonathan"	personal				NCSU	Dspace	1840.20/8
"Scott, Mark D."	personal				NCSU	Dspace	1840.20/8
"Scott, Meckinley"	personal				NCSU	Dspace	1840.20/8
"Scott, P."	personal				NCSU	Dspace	1840.20/8
"Scott, R. Keith"	personal				NCSU	Dspace	1840.20/8
"Scott, Stephen L."	personal				NCSU	Dspace	1840.20/8
"Scott. P, Wilkowski"	personal				NCSU	Dspace	1840.20/8
"Scott-Nash, Shelly"	personal				NCSU	Dspace	1840.20/8
"Scovill, Meredith"	personal				NCSU	Dspace	1840.20/8
"Scrivner, Alan E."	personal				NCSU	Dspace	1840.20/8
"Scroggs, Jeffrey S."	personal				NCSU	Dspace	1840.20/8
"Scuse, David H."	personal				NCSU	Dspace	1840.20/8
"Seaberg, Ronald A."	personal				NCSU	Dspace	1840.20/8
"Seagle, John P."	personal				NCSU	Dspace	1840.20/8
"Seagraves, J. A."	personal				NCSU	Dspace	1840.20/8
"Seal, Kiron Chandra"	personal				NCSU	Dspace	1840.20/8
"Seamons, K."	personal				NCSU	Dspace	1840.20/8
"Searls, Donald T."	personal				NCSU	Dspace	1840.20/8
"Sears, Alexandra"	personal				NCSU	Dspace	1840.20/8
"Sebald, Anthony V."	personal				NCSU	Dspace	1840.20/8
"Sedlik, Barry R."	personal				NCSU	Dspace	1840.20/8
"Sedransk, J."	personal				NCSU	Dspace	1840.20/8
"Seeburger, Scott P."	personal				NCSU	Dspace	1840.20/8
"Seed, H."	personal				NCSU	Dspace	1840.20/8
"Seelecke, Stefan"	personal				NCSU	Dspace	1840.20/8
"Seely, Douglass"	personal				NCSU	Dspace	1840.20/8
"Seeman, Robert F."	personal				NCSU	Dspace	1840.20/8
"Segal, D."	personal				NCSU	Dspace	1840.20/8
"Segal, Donald"	personal				NCSU	Dspace	1840.20/8
"Segal, Ronald"	personal				NCSU	Dspace	1840.20/8
"Segami, Carlos B."	personal				NCSU	Dspace	1840.20/8
"Seheult, Allan Henry"	personal				NCSU	Dspace	1840.20/8
"Sehgal, Bal Raj"	personal				NCSU	Dspace	1840.20/8
"Sehgal, Jag Mohan"	personal				NCSU	Dspace	1840.20/8
"Seibert, Gregory"	personal				NCSU	Dspace	1840.20/8
"Seibold, Angelika"	personal				NCSU	Dspace	1840.20/8
"Seidel, David W."	personal				NCSU	Dspace	1840.20/8
"Seiden, Esther"	personal				NCSU	Dspace	1840.20/8
"Seider, Michael J."	personal				NCSU	Dspace	1840.20/8
"Seif, Joseph B."	personal				NCSU	Dspace	1840.20/8
"Seifert, Deborah J."	personal				NCSU	Dspace	1840.20/8
"Seifert, Ralf W."	personal				NCSU	Dspace	1840.20/8
"Seila, A."	personal				NCSU	Dspace	1840.20/8
"Seila, Andrew"	personal				NCSU	Dspace	1840.20/8
"Seila, Andrew F."	personal				NCSU	Dspace	1840.20/8
"Seillier-Moiseiwitsch, Francoise"	personal				NCSU	Dspace	1840.20/8
"Seki, M."	personal				NCSU	Dspace	1840.20/8
"Seki, Susumu"	personal				NCSU	Dspace	1840.20/8
"Sekine, K."	personal				NCSU	Dspace	1840.20/8
"Selhorst, John B."	personal				NCSU	Dspace	1840.20/8
"Seligmann, D.C."	personal				NCSU	Dspace	1840.20/8
"Seligmann, Doree"	personal				NCSU	Dspace	1840.20/8
"Selke, C.A.C."	personal				NCSU	Dspace	1840.20/8
"Sell, Hans-Juergen"	personal				NCSU	Dspace	1840.20/8
"Sellers, Brian D."	personal				NCSU	Dspace	1840.20/8
"Selman, Jerry"	personal				NCSU	Dspace	1840.20/8
"Selman, Victor"	personal				NCSU	Dspace	1840.20/8
"Selvarai, Sathyakumar"	personal				NCSU	Dspace	1840.20/8
"Selvaraj, Sathyakumar"	personal				NCSU	Dspace	1840.20/8
"Selvaraj, T."	personal				NCSU	Dspace	1840.20/8
"Semazzi, Fredrick H."	personal				NCSU	Dspace	1840.20/8
"Semenov, A.S."	personal				NCSU	Dspace	1840.20/8
"Semenya, Kofi"	personal				NCSU	Dspace	1840.20/8
"Sen, Pranab Kumar"	personal				NCSU	Dspace	1840.20/8
"Seng, P."	personal				NCSU	Dspace	1840.20/8
"Sengupta, B."	personal				NCSU	Dspace	1840.20/8
"Sengupta, D."	personal				NCSU	Dspace	1840.20/8
"Sensale, B."	personal				NCSU	Dspace	1840.20/8
"Senski, G."	personal				NCSU	Dspace	1840.20/8
"Sentucci, Patrick R."	personal				NCSU	Dspace	1840.20/8
"Seo, J.M."	personal				NCSU	Dspace	1840.20/8
"Seo, Jung Moon"	personal				NCSU	Dspace	1840.20/8
"Seo, Min-Kang"	personal				NCSU	Dspace	1840.20/8
"Seo, Sungbo"	personal				NCSU	Dspace	1840.20/8
"Seok, C.S."	personal				NCSU	Dspace	1840.20/8
"Yi, Seong-Tae"	personal				NCSU	Dspace	1840.20/8
"Seppanen, Marvin"	personal				NCSU	Dspace	1840.20/8
"Seppanen, Marvin S."	personal				NCSU	Dspace	1840.20/8
"Sepulveda, J.A."	personal				NCSU	Dspace	1840.20/8
"Sepulveda, Jose A."	personal				NCSU	Dspace	1840.20/8
"Serban, V."	personal				NCSU	Dspace	1840.20/8
"Serfling, R. J."	personal				NCSU	Dspace	1840.20/8
"Seror, Sandrine"	personal				NCSU	Dspace	1840.20/8
"Serpanos, D."	personal				NCSU	Dspace	1840.20/8
"Serra, R.C."	personal				NCSU	Dspace	1840.20/8
"Serre, Marc"	personal				NCSU	Dspace	1840.20/8
"Sert, G."	personal				NCSU	Dspace	1840.20/8
"Server, W.L."	personal				NCSU	Dspace	1840.20/8
"Servy, Elsa C."	personal				NCSU	Dspace	1840.20/8
"Serway, Gay Doreen"	personal				NCSU	Dspace	1840.20/8
"Seshimo, Y."	personal				NCSU	Dspace	1840.20/8
"Setboonsarng, Sununtar"	personal				NCSU	Dspace	1840.20/8
"Seth, Kiran"	personal				NCSU	Dspace	1840.20/8
"Sethi, Suresh"	personal				NCSU	Dspace	1840.20/8
"Sethuraman, J."	personal				NCSU	Dspace	1840.20/8
"Setlur, Vidya"	personal				NCSU	Dspace	1840.20/8
"Setogawa, S."	personal				NCSU	Dspace	1840.20/8
"Setterdahl, D.L."	personal				NCSU	Dspace	1840.20/8
"Setterdahl, Duane"	personal				NCSU	Dspace	1840.20/8
"Setterdahl, Duane L."	personal				NCSU	Dspace	1840.20/8
"Setz,   W."	personal				NCSU	Dspace	1840.20/8
"Sevinc, S."	personal				NCSU	Dspace	1840.20/8
"Sevinc, Sleyman"	personal				NCSU	Dspace	1840.20/8
"Sevinc, Suleyman"	personal				NCSU	Dspace	1840.20/8
"Sevini, Filippo"	personal				NCSU	Dspace	1840.20/8
"Sewall, Linda C."	personal				NCSU	Dspace	1840.20/8
"Seya, H."	personal				NCSU	Dspace	1840.20/8
"Seydel, J."	personal				NCSU	Dspace	1840.20/8
"Seymour, Lynne"	personal				NCSU	Dspace	1840.20/8
"Seymour, Peggy L."	personal				NCSU	Dspace	1840.20/8
"Sfartz, E."	personal				NCSU	Dspace	1840.20/8
"Shaby, Benjamin A."	personal				NCSU	Dspace	1840.20/8
"Shack, W.J."	personal				NCSU	Dspace	1840.20/8
"Shady, Ron"	personal				NCSU	Dspace	1840.20/8
"Shaffer, Phillip"	personal				NCSU	Dspace	1840.20/8
"Shah, K. R."	personal				NCSU	Dspace	1840.20/8
"Shah, Poorav"	personal				NCSU	Dspace	1840.20/8
"Shah, Sanjay B."	personal				NCSU	Dspace	1840.20/8
"Shah, Sudhir J."	personal				NCSU	Dspace	1840.20/8
"Shahabuddin, P."	personal				NCSU	Dspace	1840.20/8
"Shahabuddin, Perwes"	personal				NCSU	Dspace	1840.20/8
"Shahabuddin, Perwez"	personal				NCSU	Dspace	1840.20/8
"Shahabuddin, Victor F."	personal				NCSU	Dspace	1840.20/8
"Shahnawaz, I."	personal				NCSU	Dspace	1840.20/8
"Shahnawaz, I. H."	personal				NCSU	Dspace	1840.20/8
"Shahraray, Maryam S."	personal				NCSU	Dspace	1840.20/8
"Shaik, Javeed"	personal				NCSU	Dspace	1840.20/8
"Shaker, Ayman"	personal				NCSU	Dspace	1840.20/8
"Shakeri, M."	personal				NCSU	Dspace	1840.20/8
"Shamma, Mohammed M."	personal				NCSU	Dspace	1840.20/8
"Shane, Barry"	personal				NCSU	Dspace	1840.20/8
"Shank, G. Christopher"	personal				NCSU	Dspace	1840.20/8
"Shanker, Aarti"	personal				NCSU	Dspace	1840.20/8
"Shanker, Murali S."	personal				NCSU	Dspace	1840.20/8
"Shanker, Natraj"	personal				NCSU	Dspace	1840.20/8
"Shanks, Scott G."	personal				NCSU	Dspace	1840.20/8
"Shanmugan, K. S."	personal				NCSU	Dspace	1840.20/8
"Shanmugasundaram, Vasudevan"	personal				NCSU	Dspace	1840.20/8
"Shann, Shih-Hsiung"	personal				NCSU	Dspace	1840.20/8
"Shannon, Robert E."	personal				NCSU	Dspace	1840.20/8
"Shanthikumar, J. G."	personal				NCSU	Dspace	1840.20/8
"Shao, David M."	personal				NCSU	Dspace	1840.20/8
"Shao, Jun"	personal				NCSU	Dspace	1840.20/8
"Shao, L.C."	personal				NCSU	Dspace	1840.20/8
"Shao, Sijing"	personal				NCSU	Dspace	1840.20/8
"Shapiro, Alexander"	personal				NCSU	Dspace	1840.20/8
"Shapiro, Gerald Wallace"	personal				NCSU	Dspace	1840.20/8
"Shapiro, Jon"	personal				NCSU	Dspace	1840.20/8
"Shapiro, R.M."	personal				NCSU	Dspace	1840.20/8
"Shapiro, Robert M."	personal				NCSU	Dspace	1840.20/8
"Sharma, A."	personal				NCSU	Dspace	1840.20/8
"Sharma, Dhruv B."	personal				NCSU	Dspace	1840.20/8
"Sharma, Supriya Sandeep"	personal				NCSU	Dspace	1840.20/8
"Sharon, Abraham"	personal				NCSU	Dspace	1840.20/8
"Sharples, John Kenneth"	personal				NCSU	Dspace	1840.20/8
"Sharpless, Charles"	personal				NCSU	Dspace	1840.20/8
"Shatko, A.A."	personal				NCSU	Dspace	1840.20/8
"Shaukat, S. Khalid"	personal				NCSU	Dspace	1840.20/8
"Shavell, Zalman A."	personal				NCSU	Dspace	1840.20/8
"Shaver, S.R."	personal				NCSU	Dspace	1840.20/8
"Shaw, Luther"	personal				NCSU	Dspace	1840.20/8
"Shaw, Simon"	personal				NCSU	Dspace	1840.20/8
"Shaw, Wade H."	personal				NCSU	Dspace	1840.20/8
"Shaw, Wade H., Jr."	personal				NCSU	Dspace	1840.20/8
"Shea, Damian"	personal				NCSU	Dspace	1840.20/8
"Shearer, Michael"	personal				NCSU	Dspace	1840.20/8
"Sheather, Simon J."	personal				NCSU	Dspace	1840.20/8
"Shedler, Gerald S."	personal				NCSU	Dspace	1840.20/8
"Sheets, Michael"	personal				NCSU	Dspace	1840.20/8
"Sheets, T. J."	personal				NCSU	Dspace	1840.20/8
"Sheffield, Laura E."	personal				NCSU	Dspace	1840.20/8
"Shekarchi Zadeh, Mohammad"	personal				NCSU	Dspace	1840.20/8
"Shekhar, Amit"	personal				NCSU	Dspace	1840.20/8
"Shekhar, Mayank"	personal				NCSU	Dspace	1840.20/8
"Shellum, Jane L."	personal				NCSU	Dspace	1840.20/8
"Shelor, Michael R."	personal				NCSU	Dspace	1840.20/8
"Shemanski, Lynn Roberta"	personal				NCSU	Dspace	1840.20/8
"Shemer, Jack E."	personal				NCSU	Dspace	1840.20/8
"Shen, C. David"	personal				NCSU	Dspace	1840.20/8
"Shen, Chien-Chung"	personal				NCSU	Dspace	1840.20/8
"Shen, J."	personal				NCSU	Dspace	1840.20/8
"Shen, Tiantian"	personal				NCSU	Dspace	1840.20/8
"Shen, Wei"	personal				NCSU	Dspace	1840.20/8
"Shen, X."	personal				NCSU	Dspace	1840.20/8
"Shen, Xipeng"	personal				NCSU	Dspace	1840.20/8
"Shen, Zhiming"	personal				NCSU	Dspace	1840.20/8
"Shenton, Barry"	personal				NCSU	Dspace	1840.20/8
"Shepard, C.D."	personal				NCSU	Dspace	1840.20/8
"Shepherd, C. J."	personal				NCSU	Dspace	1840.20/8
"Shepp, Larry"	personal				NCSU	Dspace	1840.20/8
"Sheppard, Sallie"	personal				NCSU	Dspace	1840.20/8
"Sheppard, Sallie V."	personal				NCSU	Dspace	1840.20/8
"Sheps, M. C."	personal				NCSU	Dspace	1840.20/8
"Sherali, H.D."	personal				NCSU	Dspace	1840.20/8
"Sherden, William A."	personal				NCSU	Dspace	1840.20/8
"Sheridan, Robert E."	personal				NCSU	Dspace	1840.20/8
"Sheridan, Robert E., Jr."	personal				NCSU	Dspace	1840.20/8
"Sherif, Y. S."	personal				NCSU	Dspace	1840.20/8
"Sherman, Michael"	personal				NCSU	Dspace	1840.20/8
"Sherman, Michael D."	personal				NCSU	Dspace	1840.20/8
"Sherriff, Mark"	personal				NCSU	Dspace	1840.20/8
"Sherwani, Jabbar K."	personal				NCSU	Dspace	1840.20/8
"Shestak, Valery E."	personal				NCSU	Dspace	1840.20/8
"Sheth, A."	personal				NCSU	Dspace	1840.20/8
"Sheth, Amit P."	personal				NCSU	Dspace	1840.20/8
"Sheu, Liang-Chyau"	personal				NCSU	Dspace	1840.20/8
